time_stamp,open,high,low,close,volume,SMA_10,EMA_10,SMA_20,EMA_20,SMA_50,EMA_50,SMA_100,EMA_100,SMA_200,EMA_200,RSI,EMA_Fast,EMA_Slow,MACD,Signal,Upper_Band,Lower_Band,log_returns,rolling_volatility,momentum,days_since_traded
2024-08-12,168.14,168.55,166.11,166.8,30072788,170.592,169.95075882336175,177.4545,175.6334005215287,184.732,181.30256769683916,183.51239999999999,179.7683351504954,169.61939999999998,181.39260643451135,34.84931583955007,171.30156082407993,177.77872173335695,-6.477160909277018,-5.030812823319468,197.6439526665897,157.26504733341028,-0.000838976497944178,0.3671332265098386,-16.399999999999977,9051
2024-08-09,166.4,168.55,165.85,166.94,36401049,172.23200000000003,170.6509274507755,178.75050000000002,176.56323215537384,184.9824,181.89450923548566,183.6034,180.03032171919227,169.4282,181.5392657956622,35.07326305588046,172.1200264284581,178.6570194720255,-6.536993043567406,-4.6692258018300805,199.3830817714458,158.11791822855423,0.006852223721395857,0.370818198617373,-15.560000000000002,9048
2024-08-08,165.16,166.69,162.55,165.8,44616206,173.788,171.47557799539229,180.128,177.57620396120268,185.28400000000002,182.50489736754628,183.67880000000002,180.29477266301433,169.2263,181.68599208506583,31.988939967730943,173.06184941545047,179.59438102978754,-6.532531614337074,-4.202283991395749,201.11614261804453,159.13985738195544,0.018444081297787844,0.3775847094873134,-14.049999999999983,9047
2024-08-07,166.55,167.58,161.43,162.77,48408240,175.193,172.73681754992393,181.5905,178.81580437817138,185.61100000000002,183.1867299131604,183.765,180.58759635317622,169.02315000000002,181.84565029697603,23.63220973603245,174.3821856728051,180.69793151217056,-6.315745839365462,-3.6197220856604173,202.45084513080766,160.73015486919232,0.0051740183180275364,0.3924413000939358,-18.060000000000002,9046
2024-08-06,161.71,165.08,158.54,161.93,59950830,176.999,174.9516658943515,183.4415,180.50483641797888,185.97060000000002,184.02006582798327,183.9248,180.94754779465453,168.8513,182.0373653753376,21.309097921352702,176.49349215876964,182.1321660331442,-5.638673874374547,-2.9457161472341555,203.83483252825454,163.04816747174544,0.005635562213544675,0.39223116528438234,-24.47999999999999,9045
2024-08-05,154.21,162.96,151.61,161.02,83149437,179.447,177.8453694264296,185.312,182.46008235671349,186.35299999999998,184.92170116790095,184.0711,181.331740679395,168.6823,182.23944944946157,18.995525505388045,179.14139982400047,183.74833931579573,-4.606939491795259,-2.2724767154490575,204.20510829592698,166.41889170407305,-0.04183998321166037,0.39309566657535716,-21.53,9044
2024-08-02,166.75,168.77,160.55,167.9,141448365,181.6,181.58434041008064,187.2255,184.71693313110438,186.7952,185.8972808074071,184.2148,181.74207887493836,168.53455000000002,182.45271024794863,23.52809508358625,182.43619979200056,185.5666064610594,-3.1304066690588286,-1.6888610213625068,203.3013982405181,171.14960175948193,-0.09194755596113545,0.38198436159490723,-15.22999999999999,9041
2024-08-01,189.28,190.6,181.87,184.07,70435635,183.123,184.62530494565414,188.8305,186.48713661858906,187.1002,186.63186369750534,184.25539999999998,182.02171683200783,168.3578,182.59896864240037,45.77755116318136,185.07914520872794,186.97993497794414,-1.9007897692162032,-1.3284746094384263,203.08943105270473,174.57156894729528,-0.015685539218538942,0.27975975115171553,0.3199999999999932,9040
2024-07-31,185.05,187.94,184.46,186.98,41667326,183.091,184.7487060446884,189.5065,186.74157205212475,187.0896,186.73642956270965,184.16819999999998,181.9803373740686,168.0864,182.5841844076506,53.69748684100295,185.26262615576937,187.21272977617966,-1.9501036204102888,-1.185395819493982,204.09332357931976,174.91967642068022,0.02858964960220393,0.2765374686468166,-0.950000000000017,9039
2024-07-30,184.72,185.86,179.38,181.71,39508574,183.186,184.25286294350803,190.15749999999997,186.71647437340104,187.044,186.726487912208,184.0666,181.87933408869625,167.81314999999998,182.5400053564712,36.437536704069515,184.95037636590925,187.23134815827405,-2.280971792364795,-0.9942188692649052,205.4162339968564,174.89876600314355,-0.008166442579064327,0.26353407969188175,-11.310000000000002,9038
2024-07-29,183.84,184.75,182.38,183.2,33270123,184.317,184.81794359762094,190.93200000000002,187.2434716758643,187.08239999999998,186.93124252086955,183.9846,181.88275497937698,167.56375,182.54834711884777,40.10031380649293,185.53953570516546,187.67305601093597,-2.133520305770503,-0.6725306384899327,205.95603071669802,175.907969283302,0.0038282792174837046,0.2625027976489851,-9.52000000000001,9037
2024-07-26,180.39,183.19,180.24,182.5,29505964,185.269,185.1774866193145,191.4345,187.6691002733237,187.13820000000004,187.08353813396624,183.8938,181.85614396885936,167.29515,182.5417978436603,37.54408993129397,185.96490583337737,188.03090049181085,-2.065994658433482,-0.30728322166979,206.03598727202905,176.83301272797098,0.01462700288091325,0.2664364840825112,-11.990000000000009,9034
2024-07-25,182.91,183.9,176.8,179.85,44464163,186.468,185.77248364582883,192.202,188.21321609156828,187.22960000000003,187.27062132310772,183.84459999999999,181.84313677631107,167.02395,182.54221792249106,27.37559016283609,186.59488871217326,188.47337253115572,-1.8784838189824598,0.13239463752113298,206.43516009692468,177.96883990307532,-0.005434193255255465,0.2623989081435296,-15.200000000000017,9033
2024-07-24,183.2,185.45,180.41,180.83,41532360,187.988,187.08859112267967,192.89000000000001,189.09355462752285,187.364,187.5735038260917,183.8283,181.8834021657315,166.7645,182.56927538904876,28.88273120130512,187.8212321143866,189.16324233364818,-1.3420102192615957,0.6351142516470312,205.88564461564945,179.89435538435058,-0.030391185484265785,0.2621828696040469,-18.95999999999998,9032
2024-07-23,184.1,189.39,183.56,186.41,47537670,189.88400000000001,188.47938914994182,193.1655,189.96340248305157,187.497,187.84874888021787,183.7876,181.90468301756445,166.49015,182.58675554371254,39.65640979686024,189.09236522609325,189.82990172034005,-0.7375364942467968,1.1293953693741878,205.2890142997505,181.0419857002495,0.020924440779508273,0.25085592467384343,-12.930000000000007,9031
2024-07-22,185.0,185.06,182.48,182.55,39931923,191.177,188.93925340548446,193.1235,190.33744484968858,187.55880000000002,187.9074733243084,183.65509999999998,181.8136665128688,166.1931,182.54833097631266,22.274655246126812,189.58006799447384,190.10349385796724,-0.5234258634934008,1.596128335279434,205.3509295197505,180.8960704802495,-0.003172175051211241,0.24338245704681233,-16.73999999999998,9030
2024-07-19,181.14,184.93,180.11,183.13,43081829,192.851,190.35908749559215,193.45,191.1571758864979,187.6678,188.12614570489242,183.565,181.79879108888633,165.90395,182.54831420220523,23.14275640038403,190.85826217528725,190.7077733666046,0.15048880868263836,2.1260168849726426,204.8063485619481,182.09365143805186,-0.0033798549400887957,0.25050891601450137,-16.870000000000005,9027
2024-07-18,189.59,189.68,181.45,183.75,51043626,194.53799999999998,191.96555138350152,193.5985,192.00214176928714,187.78040000000001,188.3300700193778,183.481,181.7718979795709,165.63559999999998,182.5424681137852,24.009639986437023,192.2634007526122,191.313995235933,0.9494055166792066,2.6198989040451437,204.453240949535,182.743759050465,-0.02249341497556341,0.2520323858150445,-13.840000000000003,9026
2024-07-17,191.35,191.58,185.99,187.93,48076139,195.922,193.79122946872408,193.5515,192.87078827131737,187.87940000000003,188.5170116528218,183.3934,181.73193632259253,165.35244999999998,182.53033211492874,30.736983918282462,193.81129179854167,191.91911485480765,1.8921769437340288,3.037522250886628,204.59233573435867,182.51066426564134,-0.026724257410480495,0.24242883444066676,-12.069999999999993,9025
2024-07-16,195.59,196.62,192.24,193.02,33994714,197.129,195.09372490621834,193.358,193.3908712472455,187.845,188.54097131212063,183.2599,181.60672291496815,165.0427,182.4760640959833,43.641901778692514,194.8806175800947,192.23824404319225,2.642373536902454,3.3238585776747778,204.93623475443835,181.77976524556166,0.0015554521723741726,0.2280807145888061,-4.179999999999978,9024
2024-07-15,194.56,196.19,190.83,192.72,40683227,197.547,195.55455266315576,192.89000000000001,193.42991032590294,187.67899999999997,188.35815381465616,183.01559999999998,181.37615166072507,164.7075,182.3700948909178,42.406747620297466,195.21891168556647,192.17570356664763,3.043208118918841,3.4942298378678585,205.25565872965788,180.52434127034215,-0.009142389548398144,0.2347549778337296,-0.5300000000000011,9023
2024-07-12,194.8,196.47,193.83,194.49,30598525,197.6,196.18445325496816,192.44549999999998,193.50463772862958,187.4046,188.18011927647885,182.75920000000002,181.1469830074064,164.37380000000002,182.26607574409286,47.75882763352839,195.67325926476036,192.13215985197942,3.5410994127809374,3.6069852676051126,205.45904189529026,179.4319581047097,-0.0028751880976515573,0.23781683310169358,-3.359999999999985,9020
2024-07-11,200.09,200.27,192.86,195.05,44565041,197.936,196.56099842273886,192.0655,193.40091538427478,187.0148,187.9225731244984,182.5094,180.8774271085661,164.0577,182.14322223398324,49.47082723135399,195.8883973128986,191.9435326401378,3.944864672760815,3.623456731311156,205.2701155817002,178.86088441829978,-0.02401087895919197,0.23749762774737573,1.4399999999999977,9019
2024-07-10,200.0,200.11,197.69,199.79,32883753,197.79199999999997,196.89677585001417,191.6745,193.22732752998792,186.733,187.63165774182485,182.25689999999997,180.59111250469877,163.72805,182.01350587452578,67.12110290689381,196.0408331879711,191.69501525134882,4.345817936622268,3.543104745948741,204.96981848859278,178.3791815114072,0.002254905372547251,0.2244180604756254,13.449999999999989,9018
2024-07-09,199.4,200.57,199.04,199.34,32756736,196.447,196.25383715001732,191.03799999999998,192.53651990156558,186.3296,187.13539887414422,181.96880000000002,180.20325619166238,163.37575,181.83484764210894,66.12673842875057,195.35916649487493,191.04741647145673,4.311750023418199,3.342426448280359,203.90955754806407,178.1664424519359,0.00025085919405079597,0.22486838368784512,13.77000000000001,9017
2024-07-08,200.04,201.2,197.96,199.29,34767261,195.07,195.5680231833545,190.286,191.82036410173038,185.81619999999998,186.6372518894154,181.6618,179.81665530664546,163.05550000000002,181.65891646263265,66.02780077509071,194.6353785848522,190.38400978917326,4.251368795678928,3.100095554495899,202.86947354050997,177.70252645949003,-0.003556316202777237,0.22871486958495893,10.20999999999998,9016
2024-07-05,198.65,200.55,198.17,200.0,39858885,194.049,194.74091722409997,189.5715,191.03408663875462,185.36219999999997,186.12081319102418,181.3923,179.4232544037494,162.7472,181.4817196431616,68.4897001227085,193.78908378209803,189.67153057230712,4.117553209790913,2.8122772442001414,201.6134674484253,177.52953255157468,0.012123189802310669,0.22809730515662172,13.900000000000006,9013
2024-07-03,199.94,200.03,196.76,197.59,31597926,192.65900000000002,193.57223216278888,188.6355,190.09030628493932,184.953,185.55431577024964,181.13679999999997,179.00756257352214,162.4471,181.2956062727411,64.60762480151693,192.65982628793404,188.84525301809168,3.814573269842356,2.4859582528024484,200.16364491980843,177.10735508019158,-0.012123189802310612,0.22684425123558938,14.780000000000001,9011
2024-07-02,197.28,200.43,195.93,200.0,45600013,191.18099999999998,192.67939486563085,187.723,189.3008648412487,184.54579999999999,185.0630633527088,180.85929999999996,178.63215979722966,162.1611,181.13184352171336,72.33061875283867,191.7634310675584,188.14567325953902,3.617757808019377,2.1538044985424714,199.15551337782827,176.29048662217176,0.014098924379501675,0.22420406262462778,15.939999999999998,9010
2024-07-01,193.49,198.3,192.82,197.2,41192011,189.587,191.05259372465994,186.64000000000001,188.17464008769593,184.0384,184.4533924691459,180.56459999999998,178.20048625777977,161.88469999999998,180.94221380836373,68.54452613651999,190.26587307984175,187.19732712030213,3.0685459595396196,1.7878161711732445,197.24977106888912,176.0302289311109,0.02023375470100362,0.2218010765905906,13.539999999999992,9009
2024-06-28,197.73,198.85,192.5,193.25,76930192,188.233,189.68650344125106,185.602,187.22460220219025,183.67880000000002,183.933122774009,180.2841,177.8166576973309,161.62295,180.7788189722669,62.22494928191189,189.00512273072206,186.3971132899263,2.608009440795769,1.4676337240816506,195.91981209098017,175.28418790901983,-0.02352448036390198,0.2193235343233001,9.419999999999987,9006
2024-06-27,195.0,199.84,194.2,197.85,74397491,187.291,188.89461531708466,184.90550000000002,186.5903498024208,183.43940000000003,183.55284207090733,180.05470000000003,177.50487300434767,161.36285,180.6534804694756,78.05148066604735,188.23332686358063,185.8488823531204,2.3844445104602414,1.1825397949031209,194.925913849398,174.88508615060204,0.021663341430359296,0.20760721401780333,10.960000000000008,9005
2024-06-26,186.92,194.8,186.26,193.61,65103893,186.195,186.90452983199236,184.114,185.40512346583353,183.14880000000002,182.96928460441376,179.7943,177.09386033776883,161.0891,180.48065112746028,72.45485316865447,186.4848408387771,184.88879294137,1.5960478974070895,0.8820636160138406,192.12948343930978,176.09851656069023,0.03827286437879511,0.19898937478492784,6.380000000000024,9004
2024-06-25,186.81,188.84,185.42,186.34,45898475,185.55700000000002,185.4144253502129,183.541,184.54145225171072,182.94899999999998,182.5349696903082,179.451,176.76020095065306,160.8122,180.34869787245987,55.649954911159604,185.1893573549184,184.1910963766796,0.9982609782387897,0.7035675456655284,190.22632690438456,176.85567309561543,0.004140792666031387,0.1657117680897972,-0.7199999999999989,9003
2024-06-24,189.33,191.0,185.33,185.57,50610379,185.629,185.20874209470466,183.2615,184.35213143610133,182.9448,182.37966233072893,179.1396,176.56666965672687,160.56975,180.28848378072578,53.018948310360194,184.98014960126721,184.019184086814,0.9609655144532212,0.629894187522213,189.92147400244392,176.6015259975561,-0.018738036568788197,0.16790763021895155,1.2699999999999818,9002
2024-06-21,187.8,189.28,185.86,189.08,72931754,185.502,185.1284625601946,183.0355,184.22393474516463,183.0144,182.24944446667706,178.8739,176.38478419524662,160.3187,180.23540321570795,69.24850993810581,184.8729040742249,183.89511881375913,0.9777852604657653,0.547126355789461,189.6723587233142,176.39864127668582,0.015886042276830638,0.1606500040771325,4.0800000000000125,8999
2024-06-20,182.91,186.51,182.72,186.1,44726779,185.094,184.25034312912675,182.738,183.71276998149773,182.9518,181.97064628164347,178.5957,176.12831518909,160.05965,180.14651279576532,60.30859480682427,184.1079775422658,183.48032831885985,0.627649223405939,0.4394616296203848,188.7367774217203,176.7392225782797,0.017836801529211254,0.15397417389290333,4.819999999999993,8998
2024-06-18,183.74,184.29,181.43,182.81,36659157,184.612,183.8393082689327,182.59050000000002,183.46148261112907,182.9432,181.80210123191463,178.32589999999996,175.92686701109182,159.81975,180.0866787535117,45.01336034920709,183.74579164085955,183.27075458436863,0.475037056490919,0.3924147311739962,188.38272519077137,176.79827480922867,-0.006814429291716989,0.1439144343688067,3.469999999999999,8996
2024-06-17,182.52,185.0,181.22,184.06,35601907,184.26500000000001,184.06804343980667,182.627,183.53005972809004,182.99079999999998,181.76096250668667,178.0753,175.7878138193967,159.59574999999998,180.05930869073293,51.55517332102408,183.9159355755613,183.30761495111813,0.6083206244431665,0.37175914984476555,188.43422997900262,176.8197700209974,0.002175569225334804,0.1486382600590466,5.719999999999999,8995
2024-06-14,183.08,183.72,182.23,183.66,25456410,183.693,184.06983087087482,182.659,183.4742765415732,183.01100000000002,181.66712424165345,177.8034,175.62069894706127,159.3508,180.01910073787596,49.52060195826189,183.88974204384516,183.24742414720757,0.6423178966375929,0.3126187811951653,188.50639222376094,176.81160777623904,-0.0009251953094042941,0.15047437378584907,7.219999999999999,8992
2024-06-13,186.09,187.67,182.67,183.83,39721545,182.971,184.16090439773592,182.6575,183.45472670384407,182.93780000000004,181.58578237396583,177.52700000000002,175.4582888247797,159.10705,179.9825087854928,50.29867995072503,183.93151332454428,183.21441807898418,0.7170952455601025,0.23019400233455833,188.50382633437218,176.81117366562782,-0.01650879098743072,0.17617388569543463,4.510000000000019,8991
2024-06-12,188.02,188.35,185.43,186.89,33984216,182.52,184.2344387083439,182.7655,183.41522425161713,182.90940000000003,181.49418165453585,177.2365,175.28916334649242,158.8536,179.94384053208066,66.63051499746777,183.94997029264326,183.16517152530292,0.7847987673403338,0.10846869152817229,188.78039896030756,176.75060103969244,-0.001817599131850149,0.17905576326994666,4.869999999999976,8990
2024-06-11,187.06,187.77,184.54,187.23,27265108,182.033,183.6443139768648,182.77450000000002,183.0494583833663,182.78539999999998,181.2739441710475,176.921,175.05480301005792,158.58545,179.87402988416187,68.78110248141905,183.4154194367602,182.86718524732717,0.5482341894330318,-0.06061382742486812,188.81586434813525,176.73313565186479,0.0009083866076563295,0.20662517435344882,5.079999999999984,8989
2024-06-10,184.07,187.23,183.79,187.06,34494498,181.525,182.84749486061253,182.74150000000003,182.60940137108906,182.6602,181.03083985149843,176.5837,174.80883943450354,158.3085,179.80010053626398,68.33826874450872,182.72185933435298,182.51816006711334,0.20369926723964227,-0.2128258316393431,188.68683793715044,176.79616206284962,0.014864556330627226,0.2074265222488442,6.310000000000002,8988
2024-06-07,184.9,186.29,183.36,184.3,28021473,180.894,181.9113826074153,182.7625,182.14091730488792,182.5266,180.78475168217182,176.2302,174.5613412412612,158.0508,179.72713672255807,60.44318575236059,181.93310648605353,182.1548128724824,-0.22170638642887752,-0.3169571063590894,188.7746556715124,176.75034432848759,-0.003790960402547182,0.22454725323367455,3.25,8985
2024-06-06,181.74,185.0,181.49,185.0,31371151,180.56900000000002,181.3805787423965,183.02249999999998,181.91364544224453,182.43719999999996,180.64127215899515,175.91879999999998,174.36460066027658,157.80055000000002,179.68117829765916,63.948213912882416,181.50276221079054,181.983197902281,-0.48043569149047016,-0.34076978634164234,189.72476317059906,176.3202368294009,0.020313027798628695,0.23045111604277774,1.8700000000000045,8984
2024-06-05,180.1,181.5,178.75,181.28,32116394,180.382,180.57626290737352,183.17249999999999,181.58876601511238,182.3032,180.46336490017862,175.61499999999995,174.14974410795892,157.54895,179.62772280316327,50.81075730545752,180.86690079457063,181.7418537344635,-0.8749529398928644,-0.3058533100544354,190.18807027937208,176.1569297206279,0.010759351755794705,0.229144833860046,-1.8700000000000045,8983
2024-06-04,177.64,179.82,176.44,179.34,27198388,180.56900000000002,180.41987688678987,183.54649999999998,181.62126770091368,182.2718,180.43003285528795,175.35399999999998,174.00569853438233,157.30865,179.61111700219,41.111836776020354,180.79179184812892,181.77880203322056,-0.9870101850916342,-0.16357840259482814,190.92538388561817,176.1676161143818,0.005591604817168073,0.23009778419684312,-4.199999999999989,8982
2024-06-03,177.7,178.7,175.92,178.34,30786640,180.98899999999998,180.65984952829874,184.0145,181.8614011431151,182.2624,180.47452399223846,175.0979,173.89793486841026,157.08185,179.61384179618187,35.42360298258896,181.05575400233417,181.97390619587821,-0.9181521935440458,0.04227954302937339,191.45706739994293,176.57193260005707,0.010710965469994352,0.23341767881503397,-6.359999999999985,8981
2024-05-31,178.3,179.21,173.87,176.44,58903939,181.625,181.17537164569848,184.408,182.23207494765353,182.2586,180.56164742049307,174.8282,173.8081961788832,156.8655,179.62664422629425,23.209465157746166,181.549527457304,182.26461869154846,-0.7150912342444542,0.28238747717272816,191.4062632452671,177.40973675473288,-0.01619104405049978,0.2437074824883352,-7.189999999999998,8978
2024-05-30,181.31,181.34,178.36,179.32,29249229,182.344,182.22767645585373,184.822,182.84176704740653,182.2928,180.72987792745198,174.5548,173.75502842492125,156.67165,179.65867080143286,30.883093998617554,182.4785324495411,182.73058818687232,-0.2520557373312329,0.5317571550270237,190.7303334570355,178.9136665429645,-0.014944651861970954,0.24142681207411362,-6.670000000000016,8977
2024-05-29,181.7,184.08,181.55,182.02,32009294,183.01100000000002,182.8738267793768,184.80599999999998,183.21247936818617,182.22439999999997,180.78742396530717,174.21400000000003,173.64260475673785,156.47789999999998,179.6620745280804,42.226522701103846,183.0528110767304,183.0034352418221,0.04937583490828956,0.7277103781165878,190.77845396338793,178.83354603661203,-0.0007139523053631646,0.23969536903887662,-5.049999999999983,8976
2024-05-28,179.93,182.24,179.49,182.15,29926963,183.51600000000002,183.06356606368277,184.45499999999998,183.33800351220574,182.07359999999997,180.73711473940133,173.83950000000002,173.47336444879318,156.25985,179.63837678464404,42.88379977384344,183.2405949088632,183.08211006116787,0.15848484769531979,0.8972940139186623,191.7871972026451,177.12280279735486,0.007715662415698707,0.23972615718287554,-4.4199999999999875,8975
